"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Dryophytes_chrysoscelis","Dryophytes_chrysoscelis",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00263056928093908,-0.00269308550355196,-0.00234243770702661,-0.00122995100294795,0.000408178701436196,0.00208194984085536,0.00361002387434828,0.00505452427490238,0.00620455741560316,0.00651482758301511,0.00569667906974577,0.00411771212759621,0.00241420030942868,0.000879294516292706,-0.000524016096270397,-0.00168236310730852,-0.00225413939075469,-0.00217077969288071,-0.0018874199330112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dryophytes_femoralis","Dryophytes_femoralis",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983070866369516,-0.349055998588988,0.701243818211379,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dryophytes_versicolor","Dryophytes_versicolor",75,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0129094696379459,-0.0129094696379457,-0.0129094696379457,-0.0129094696379457,-0.0129094696379459,-0.0129094696379457,-0.00536320293377682,-0.00536320293373754,-0.00536320293364995,-0.0053632029335364,0.171141167213103,-0.229343033845367,0.36234714757015,-0.271742247419263,0.239613652790055,0.00218306377334687,0.00218306377485133,0.00303598710485764,-0.0613244274693779,0.00175872081355576,0.0339701897297965,0.014887262218637,-0.0247686013471896,0.0269684746586393,0.0297022348683726,0.00155443537702966,-0.00232551069646963,-0.024121388145625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edalorhina_perezi","Edalorhina_perezi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163303128443836,0.163303128443836,0.163303128443836,0.163303128443836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elachistocleis_ovalis","Elachistocleis_ovalis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_antillensis","Eleutherodactylus_antillensis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720159303405957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_brittoni","Eleutherodactylus_brittoni",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.315483482469064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_coqui","Eleutherodactylus_coqui",88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0968677323237548,-0.0117024866279658,0.0367538003054731,0.100069190065959,0.0906821522376453,-0.0103118594179077,-0.130703848223594,-0.141726656828131,0.00191189902182465,0.0238144440717032,0.0410029303808477,0.0911166432935042,0.0519134864949289,0.0438664590366995,0.0300725821831668,0.0749829813194986,0.000217298386983145,-0.0959573913528109,-0.0354462059908926,0.00324557523051749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_gryllus","Eleutherodactylus_gryllus",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0937071784828669,-0.0910680104975949,-0.0868159714644363,-0.0812112075778817,-0.0722723178682221,-0.0590957517946107,-0.0456375313120061,-0.0382193634371459,-0.0385824977567162,-0.0416312867902748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_planirostris","Eleutherodactylus_planirostris",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,0.301029995663981,-0.301029995663981,0.602059991327962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_portoricensis","Eleutherodactylus_portoricensis",29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175702478989111,-0.146864477008965,-0.0982229060637694,-0.0505648760338988,-0.0210022249935095,-0.0116938413946996,-0.0122372562700306,-0.0103520726333323,-0.000931969365974145,0.0126036235812523,0.0232806510263276,0.167833711949956,0.158427789438383,0.141627469869032,0.126707217714844,0.116125501435417,0.111505282069493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_richmondi","Eleutherodactylus_richmondi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.826074802700826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_unicolor","Eleutherodactylus_unicolor",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000632121144775066,-0.000632121146403097,-0.000632121149447107,-0.000632121153332221,-0.00063212115760658,-0.000632121161914467,-0.000632121165659916,-0.000632121168158584,-0.000632121169238609,-0.000632121169446664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleutherodactylus_wightmanae","Eleutherodactylus_wightmanae",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162049796622653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ensatina_eschscholtzii","Ensatina_eschscholtzii",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0304324544117085,-0.0304324544117085,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.0102833540763627,-0.23967135735681,NA,NA,-0.0984864012430114,-0.594234653816006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epidalea_calamita","Epidalea_calamita",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.535113201697349,0.455931955649724,0,0.190331698170292,-0.0396400057764803,-0.132375218094489,-0.0350763490602894,-0.0350763490600117,-0.0350763490600141,-0.0350763490602963,0.107731911331078,0.107731911330956,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Espadarana_prosoblepon","Espadarana_prosoblepon",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00134376939674741,-0.00134376939674752,-0.00134376939674752,-0.00134376939674741,-0.00134376939674741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurycea_bislineata","Eurycea_bislineata",4,1,-0.223748345786079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222443266453761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurycea_lucifuga","Eurycea_lucifuga",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.057564281279018,0.134242382172839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurycea_nana","Eurycea_nana",2,1,NA,NA,NA,NA,NA,NA,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurycea_quadridigitata","Eurycea_quadridigitata",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0910568055619656,0.128006644919103,0.180918039024605,0.206550933328137,0.16594702069983,0.0502853155088707,-0.111858327490277,-0.182535112708777,0.102869447872429,-0.582508785337203,0.334226117839352,-0.234042519599326,-0.131674699016489,-0.0512214348332601,-0.00272327093446401,0.0172865642679538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurycea_wilderae","Eurycea_wilderae",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215599800339355,0.00343317583839386,0.142983552678847,0.142983552678847,0.142983552678847,0.0153633532009565,0.0153633532009565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gastrophryne_carolinensis","Gastrophryne_carolinensis",27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0764791126478221,-0.0776915761344084,-0.0785087070603834,-0.0767386213064865,-0.071407222589515,-0.0632360602281361,-0.0536185141188708,-0.340892531137012,0.201778658996452,-0.0991135592185631,-0.472740875851672,-0.0120783522864178,-0.00961142389810932,-0.00860476188607939,-0.00820049227311581,-0.0080339575362951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gastrophryne_elegans","Gastrophryne_elegans",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.698970004336019,-0.397940008672038,0.314002684340771,0.314002684340771,0.314002684340771,-0.544068044350276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gastrotheca_cornuta","Gastrotheca_cornuta",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gephyromantis_moseri","Gephyromantis_moseri",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0831839885012986,0.169155995719145,0.169155995719145,0.169155995719145,-0.2497857531557,-0.2497857531557,NA,NA,NA
"Gephyromantis_redimitus","Gephyromantis_redimitus",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00210365269916735,0.00210365269950652,0.00210365270036839,0.00210365270191515,0.00210365270410207,0.0021036527065551,0.00210365270863444,0.00210365270976187,NA
"Guibemantis_liber","Guibemantis_liber",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523601966899434,-0.505487331871056,0.0276428555322974,0.0113307446966644,0.0113307446966642,0.0113307446966646,0.0113307446966642,-0.204380898543558,NA
"Gyrinophilus_porphyriticus","Gyrinophilus_porphyriticus",56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022857966394958,-0.00819286986929457,-0.0573059013943835,-0.0972710841878186,0.0480819880291832,-0.0708613273648606,-0.0199078426867934,0.0166673188460289,0.0179256540090069,-0.00819289353666774,-0.0325671854470222,NA,NA,-0.118249644003432,0.00717057067399085,0.063456303265538,0.00381608288401492,0.00381608288401501,0.00381608288401495
"Hamptophryne_boliviana","Hamptophryne_boliviana",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0463578213274562,-0.0463578213274561,-0.0463578213274562,-0.0463578213274561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hemisus_marmoratus","Hemisus_marmoratus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297503904722453,0.0721002008890537,0.0996774883476852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyalinobatrachium_colymbiphyllum","Hyalinobatrachium_colymbiphyllum",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.056784418594425,-0.0567844185944251,-0.056784418594425,-0.0567844185944248,-0.0567844185944251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyalinobatrachium_talamancae","Hyalinobatrachium_talamancae",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214063557143264,0.214063557143264,0.214063557143264,0.214063557143264,0.214063557143264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyla_arborea","Hyla_arborea",57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173250979037087,0.0173250979036992,-0.141430406897739,0.383997419466875,-0.474859733560412,0.424102970216744,-0.273539655940354,0.0173250979031399,0.017325097903103,0.0173250979031043,0.017325097903131,0.0173250979031279,0.0173250979030399,0.017325097902859,-0.116607536910099,-0.116607536910209,-0.116607536910304,-0.116607536910386,-0.116607536910452,-0.116607536910497,-0.116607536910518,-0.250540171722831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyloscirtus_colymba","Hyloscirtus_colymba",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216026520690608,-0.216026520690608,-0.216026520690608,-0.216026520690608,-0.216026520690608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyloscirtus_palmeri","Hyloscirtus_palmeri",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypopachus_pictiventris","Hypopachus_pictiventris",2,1,NA,NA,NA,-0.1249387366083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypopachus_variolosus","Hypopachus_variolosus",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0413425598672335,0.041342559867426,0.041342559867688,0.0413425598678185,0.0413425598676886,0.0413425598673354,0.0413425598669255,0.0413425598666273,0.136167344461349,0.0551119246371189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Incilius_coniferus","Incilius_coniferus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135925367237522,0.0135925367237524,0.0135925367237522,0.0135925367237524,0.0135925367237522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Incilius_periglenes","Incilius_periglenes",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.396354376783652,-0.078653985975033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Incilius_valliceps","Incilius_valliceps",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271038126928457,-0.166656890355084,-0.0151607240023235,0.074787168434757,0.0199885813524532,-0.132237774208258,-0.193022024690554,0.00328365503872852,0.392842732261187,0.697886491967346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingerophrynus_divergens","Ingerophrynus_divergens",6,1,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559862,-0.0142402952559861,-0.0142402952559861,-0.0142402952559861,-0.0142402952559862,-0.0142402952559861,-0.0142402952559861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ischnocnema_henselii","Ischnocnema_henselii",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.131278914639319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isthmohyla_calypsa","Isthmohyla_calypsa",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,-0.477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leiopelma_archeyi","Leiopelma_archeyi",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174009614461739,0.152982541749309,0.114037764384072,0.0641910046630145,0.0075553415693359,-0.0537676384182473,-0.113703635741125,-0.1620961000016,-0.191744724773052,-0.203684021168065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leiopelma_hamiltoni","Leiopelma_hamiltoni",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144137279054761,-0.0991349032270752,0.368953217229573,-0.404564847160751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leiopelma_pakeka","Leiopelma_pakeka",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013839072160194,0.0150216898325765,0.0150216898325766,0.0150216898325769,0.0150216898325765,0.0138396614664755,0.0238953526499011,0.0238953526499011,-0.0227731648625666,-0.00678213980702195,-0.0132691682954181,0.0178963921653756,-0.0282820612850358,-0.0346316988728708,-0.019839615367014,-0.019839615367014,-0.019839615367014,-0.0294339272670283,-0.188811166428565,-0.188811166428565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_albilabris","Leptodactylus_albilabris",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17846123882622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_fallax","Leptodactylus_fallax",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168261618875279,-0.0961307933386809,0.215177173490468,-0.246250493293502,-0.328046550585241,-0.204949640523804,-0.46932181185073,-0.17824586230099,-0.35649172460198,-0.35649172460198,-0.35649172460198,-0.35649172460198,0,NA,NA,NA,NA,NA,NA
"Leptodactylus_fragilis","Leptodactylus_fragilis",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0668955545919958,-0.0545978522318427,0.108705276211993,0.108705276211993,-0.0962440977679427,-0.0962440977679427,-0.0962440977679427,0.334477772959979,0.0668955545919958,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_latinasus","Leptodactylus_latinasus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300517214728023,-0.452269625465926,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_melanonotus","Leptodactylus_melanonotus",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602059991327962,-0.174742501084005,-0.612273132779855,0.0663233347786729,0.179209583152666,0.179209583152666,0.0134012462059835,0.0134012462059835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_mystaceus","Leptodactylus_mystaceus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0429205350376566,0.0429205350376565,0.0429205350376567,0.0429205350376565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_mystacinus","Leptodactylus_mystacinus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_plaumanni","Leptodactylus_plaumanni",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptodactylus_wagneri","Leptodactylus_wagneri",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165012984576412,-0.165012984576412,-0.165012984576412,-0.165012984576412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnonectes_blythii","Limnonectes_blythii",9,1,0.0033596068250891,0.00335960682508918,0.00335960682508903,0.00335960682508918,0.00335960682508925,0.0033596068250891,0.0033596068250891,0.00335960682508918,0.0033596068250891,0.00335960682508918,0.0033596068250891,0.00335960682508918,0.00335960682508918,0.0033596068250891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnonectes_ibanorum","Limnonectes_ibanorum",9,1,-0.00363261504586195,-0.00363261504586188,-0.00363261504586195,-0.00363261504586188,-0.00363261504586195,-0.00363261504586188,-0.00363261504586195,-0.00363261504586195,-0.00363261504586195,-0.00363261504586188,-0.00363261504586195,-0.00363261504586188,-0.00363261504586195,-0.00363261504586188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_boscai","Lissotriton_boscai",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.250540171722831,-0.25054017172283,-0.25054017172283,-0.250540171722831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_helveticus","Lissotriton_helveticus",2,1,NA,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_vulgaris","Lissotriton_vulgaris",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418476203258761,0.128707993143607,-0.177055771283445,-0.0490719489903246,-0.138026332818606,0.295655478033456,-0.126356725478318,0.0487094247930105,0.0644078126689409,0.087919543470349,0.00543788999799499,-0.0103222455589277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
